Experiment,Sample,Cells,Input_replicate,Input_adapter_1,Input_adapter_2,Input_fastq_1,Input_fastq_2,CLIP_replicate,CLIP_adapter_1,CLIP_adapter_2,CLIP_fastq_1,CLIP_fastq_2,Accession,Barcode 1,Barcode 2,RBP
SAFB_K562_ENCSR484LAB,SAFB_K562_ENCSR484LAB,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF085YZL.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF855ENR.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF198ESK.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF607DEZ.fastq.gz,ENCSR484LAB,C01,D08fixed,SAFB
SAFB2_K562_ENCSR943MHU,SAFB2_K562_ENCSR943MHU,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF698YHW.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF598NHN.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF082JRS.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF899HPH.fastq.gz,ENCSR943MHU,C01,D08fixed,SAFB2
SF3B4_K562_ENCSR267OLV,SF3B4_K562_ENCSR267OLV,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF492WZW.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF802HAI.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF363ZXR.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF900YPE.fastq.gz,ENCSR267OLV,C01,D08fixed,SF3B4
SLBP_K562_ENCSR483NOP,SLBP_K562_ENCSR483NOP,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF494AAJ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF296EON.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF835QFU.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF833YXA.fastq.gz,ENCSR483NOP,C01,D08fixed,SLBP
SLTM_K562_ENCSR000SSH,SLTM_K562_ENCSR000SSH,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF864EZE.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF699JUE.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF470BUR.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF896KIF.fastq.gz,ENCSR000SSH,C01,D08fixed,SLTM
SND1_K562_ENCSR128VXC,SND1_K562_ENCSR128VXC,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF056XTI.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF711IGJ.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF871WGQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF157LOT.fastq.gz,ENCSR128VXC,C01,D08fixed,SND1
SRSF1_K562_ENCSR432XUP,SRSF1_K562_ENCSR432XUP,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF017BEN.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF376PZO.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF982ZPQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF559MWF.fastq.gz,ENCSR432XUP,C01,D08fixed,SRSF1
SRSF7_K562_ENCSR468FSW,SRSF7_K562_ENCSR468FSW,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF394FLG.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF770WMT.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF789FCB.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF931PJS.fastq.gz,ENCSR468FSW,C01,D08fixed,SRSF7
TARDBP_K562_ENCSR584TCR,TARDBP_K562_ENCSR584TCR,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF558NTZ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF333DTJ.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF661TYX.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF218BOC.fastq.gz,ENCSR584TCR,C01,D08fixed,TARDBP
TIA1_K562_ENCSR057DWB,TIA1_K562_ENCSR057DWB,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF504YTU.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF441RYK.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF604VPQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF710AFX.fastq.gz,ENCSR057DWB,C01,D08fixed,TIA1
TRA2A_K562_ENCSR365NVO,TRA2A_K562_ENCSR365NVO,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF057LEI.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF169EQC.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF795IGM.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF349ZAH.fastq.gz,ENCSR365NVO,C01,D08fixed,TRA2A
U2AF1_K562_ENCSR862QCH,U2AF1_K562_ENCSR862QCH,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF704DIO.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF690PIW.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF818OSI.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF208AKL.fastq.gz,ENCSR862QCH,C01,D08fixed,U2AF1
U2AF2_K562_ENCSR893RAV,U2AF2_K562_ENCSR893RAV,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF325JZX.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF303MYY.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF270BLT.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF708UWK.fastq.gz,ENCSR893RAV,C01,D08fixed,U2AF2
UCHL5_K562_ENCSR349KMG,UCHL5_K562_ENCSR349KMG,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF434XME.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF545RPT.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF155EKG.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF807WFX.fastq.gz,ENCSR349KMG,C01,D08fixed,UCHL5
WDR43_K562_ENCSR349CMI,WDR43_K562_ENCSR349CMI,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF855XKN.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF407AXQ.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF083HOA.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF188RTW.fastq.gz,ENCSR349CMI,C01,D08fixed,WDR43
WRN_K562_ENCSR038JME,WRN_K562_ENCSR038JME,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF467KQF.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF137BBS.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF673VLP.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF548GPO.fastq.gz,ENCSR038JME,C01,D08fixed,WRN
XRCC6_K562_ENCSR258QKO,XRCC6_K562_ENCSR258QKO,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF314GJB.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF018HDR.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF041HAI.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF290QYC.fastq.gz,ENCSR258QKO,C01,D08fixed,XRCC6
XRN2_K562_ENCSR657TZB,XRN2_K562_ENCSR657TZB,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF624VHF.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF449OPY.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF963JOW.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF096SEZ.fastq.gz,ENCSR657TZB,C01,D08fixed,XRN2
NOLC1_K562_ENCSR001VAC,NOLC1_K562_ENCSR001VAC,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF813QRH.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF900HNJ.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF498BYQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF678KRL.fastq.gz,ENCSR001VAC,Nil,Nil,NOLC1
DDX51_K562_ENCSR145NLR,DDX51_K562_ENCSR145NLR,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF057EYS.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF839MJH.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF447BHR.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF143MWR.fastq.gz,ENCSR145NLR,X2A,X2B,DDX51
DDX52_K562_ENCSR154CSN,DDX52_K562_ENCSR154CSN,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF947YWJ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF190PTC.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF533ART.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF592QGC.fastq.gz,ENCSR154CSN,X2A,X2B,DDX52
DDX55_K562_ENCSR923NKN,DDX55_K562_ENCSR923NKN,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF971JKG.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF216XJE.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF992HTJ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF667IWN.fastq.gz,ENCSR923NKN,X2A,X2B,DDX55
DHX30_K562_ENCSR529GSJ,DHX30_K562_ENCSR529GSJ,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF418SOC.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF245WDH.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF238BOS.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF510RNY.fastq.gz,ENCSR529GSJ,X2A,X2B,DHX30
GEMIN5_K562_ENCSR238CLX,GEMIN5_K562_ENCSR238CLX,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF064TEN.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF381NWX.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF384BDA.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF175TMY.fastq.gz,ENCSR238CLX,X2A,X2B,GEMIN5
PHF6_K562_ENCSR001KKZ,PHF6_K562_ENCSR001KKZ,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF928TNJ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF804TGO.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF461CTN.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF165KAR.fastq.gz,ENCSR001KKZ,X2A,X2B,PHF6
SERBP1_K562_ENCSR121GQH,SERBP1_K562_ENCSR121GQH,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF997VKX.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF012GQR.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF628QLB.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF007VAP.fastq.gz,ENCSR121GQH,X2A,X2B,SERBP1
YBX3_K562_ENCSR529FKI,YBX3_K562_ENCSR529FKI,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF035HRR.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF131CGH.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF631SCU.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF047HLT.fastq.gz,ENCSR529FKI,X2A,X2B,YBX3
ZRANB2_K562_ENCSR663NRA,ZRANB2_K562_ENCSR663NRA,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF215LAB.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF554SKU.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF955OGW.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF681RRF.fastq.gz,ENCSR663NRA,X2A,X2B,ZRANB2
APOBEC3C_K562_ENCSR739VVT,APOBEC3C_K562_ENCSR739VVT,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/ENCFF718JPO.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/ENCFF417GHU.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.APOBEC3C_K562_rep1.A01_B06.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.APOBEC3C_K562_rep1.A01_B06.r2.fq.gz,ENCSR739VVT,A01,B06,APOBEC3C
APOBEC3C_K562_ENCSR739VVT,APOBEC3C_K562_ENCSR739VVT,K562,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/ENCFF718JPO.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/ENCFF417GHU.fastq.gz,2,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/C01_D08fixed.fasta,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.APOBEC3C_K562_rep2.C01_D8f.r1.fq.gz,/tscc/projects/ps-yeolab4/seqdata/20230802_missing_encode3_skipper/demuxed/ENCODE3.APOBEC3C_K562_rep2.C01_D8f.r2.fq.gz,ENCSR739VVT,C01,D08fixed,APOBEC3C
