,Experiment,Sample,Cells,Input_replicate,Input_adapter_1,Input_adapter_2,Input_fastq_1,Input_fastq_2,CLIP_replicate,CLIP_adapter_1,CLIP_adapter_2,CLIP_fastq_1,CLIP_fastq_2,Accession,Barcode 1,Barcode 2,RBP
0,BCCIP_HepG2_ENCSR485QCG,BCCIP_HepG2_ENCSR485QCG,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF996LKZ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF371GVL.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF287LMI.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF292ANE.fastq.gz,ENCSR485QCG,A01,B06,BCCIP
1,CSTF2_HepG2_ENCSR384MWO,CSTF2_HepG2_ENCSR384MWO,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF413QVJ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF900NQN.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF366XCA.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF180MDZ.fastq.gz,ENCSR384MWO,A01,B06,CSTF2
2,DKC1_HepG2_ENCSR301TFY,DKC1_HepG2_ENCSR301TFY,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF793DFG.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF734WRT.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF850VGF.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF565YYP.fastq.gz,ENCSR301TFY,A01,B06,DKC1
3,DROSHA_HepG2_ENCSR834YLD,DROSHA_HepG2_ENCSR834YLD,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF687BMD.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF064NLH.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF744PVS.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF673CDP.fastq.gz,ENCSR834YLD,A01,B06,DROSHA
4,FAM120A_HepG2_ENCSR987NYS,FAM120A_HepG2_ENCSR987NYS,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF869DFG.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF903ZBT.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF545IVO.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF815UFF.fastq.gz,ENCSR987NYS,A01,B06,FAM120A
5,FKBP4_HepG2_ENCSR018ZUE,FKBP4_HepG2_ENCSR018ZUE,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF648UKF.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF143QIL.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF214SWU.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF437VVV.fastq.gz,ENCSR018ZUE,A01,B06,FKBP4
6,FUBP3_HepG2_ENCSR486YGP,FUBP3_HepG2_ENCSR486YGP,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF414YHF.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF024OZW.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF442NVV.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF938RNB.fastq.gz,ENCSR486YGP,A01,B06,FUBP3
7,HNRNPA1_HepG2_ENCSR769UEW,HNRNPA1_HepG2_ENCSR769UEW,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF854MYE.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF483JSE.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF068NOP.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF224UUW.fastq.gz,ENCSR769UEW,A01,B06,HNRNPA1
8,IGF2BP1_HepG2_ENCSR744GEU,IGF2BP1_HepG2_ENCSR744GEU,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF207TDD.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF389YBN.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF437VOG.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF539YWE.fastq.gz,ENCSR744GEU,A01,B06,IGF2BP1
9,IGF2BP3_HepG2_ENCSR993OLA,IGF2BP3_HepG2_ENCSR993OLA,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF742YFO.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF843CUY.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF518ZYS.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF333RHN.fastq.gz,ENCSR993OLA,A01,B06,IGF2BP3
10,NKRF_HepG2_ENCSR277DEO,NKRF_HepG2_ENCSR277DEO,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF374APS.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF837GYT.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF661HMQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF430JKC.fastq.gz,ENCSR277DEO,A01,B06,NKRF
11,PCBP2_HepG2_ENCSR339FUY,PCBP2_HepG2_ENCSR339FUY,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF837BRE.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF130FRI.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF332NKK.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF893VXG.fastq.gz,ENCSR339FUY,A01,B06,PCBP2
12,POLR2G_HepG2_ENCSR820WHR,POLR2G_HepG2_ENCSR820WHR,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF365RSB.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF534IGJ.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF497VHY.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF086EHM.fastq.gz,ENCSR820WHR,A01,B06,POLR2G
13,PRPF8_HepG2_ENCSR121NVA,PRPF8_HepG2_ENCSR121NVA,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF998PYJ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF025IVF.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF507XFA.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF770UHE.fastq.gz,ENCSR121NVA,A01,B06,PRPF8
14,RBFOX2_HepG2_ENCSR987FTF,RBFOX2_HepG2_ENCSR987FTF,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF264UQQ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF648TWD.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF172GUS.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF647KDW.fastq.gz,ENCSR987FTF,A01,B06,RBFOX2
15,RBM5_HepG2_ENCSR489ABS,RBM5_HepG2_ENCSR489ABS,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF783GFR.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF021GAP.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF391YUD.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF253SAE.fastq.gz,ENCSR489ABS,A01,B06,RBM5
16,SAFB_HepG2_ENCSR337XGI,SAFB_HepG2_ENCSR337XGI,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF147POJ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF184MJQ.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF272SVX.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF134UTH.fastq.gz,ENCSR337XGI,A01,B06,SAFB
17,SDAD1_HepG2_ENCSR050BDZ,SDAD1_HepG2_ENCSR050BDZ,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF942DWN.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF908FHY.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF522VGK.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF861PYS.fastq.gz,ENCSR050BDZ,A01,B06,SDAD1
18,SF3B4_HepG2_ENCSR279UJF,SF3B4_HepG2_ENCSR279UJF,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF772NLB.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF673XBX.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF992GNI.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF869UXX.fastq.gz,ENCSR279UJF,A01,B06,SF3B4
19,SLTM_HepG2_ENCSR351PVI,SLTM_HepG2_ENCSR351PVI,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF995SCZ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF489KGX.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF065END.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF142LPF.fastq.gz,ENCSR351PVI,A01,B06,SLTM
20,SMNDC1_HepG2_ENCSR373ODC,SMNDC1_HepG2_ENCSR373ODC,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF040CHT.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF993KFQ.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF643XEW.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF963AVW.fastq.gz,ENCSR373ODC,A01,B06,SMNDC1
21,SRSF1_HepG2_ENCSR989VIY,SRSF1_HepG2_ENCSR989VIY,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF614VTZ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF831COI.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF017IOI.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF851FZF.fastq.gz,ENCSR989VIY,A01,B06,SRSF1
22,SRSF7_HepG2_ENCSR513NDD,SRSF7_HepG2_ENCSR513NDD,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF611KBN.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF043KVQ.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF619RHU.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF605JFT.fastq.gz,ENCSR513NDD,A01,B06,SRSF7
23,TAF15_HepG2_ENCSR841EQA,TAF15_HepG2_ENCSR841EQA,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF832HQP.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF612XKJ.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF456KCB.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF718IXR.fastq.gz,ENCSR841EQA,A01,B06,TAF15
24,TIA1_HepG2_ENCSR623VEQ,TIA1_HepG2_ENCSR623VEQ,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF678FPJ.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF805EWQ.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF482SRR.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF506BUC.fastq.gz,ENCSR623VEQ,A01,B06,TIA1
25,TROVE2_HepG2_ENCSR993FMY,TROVE2_HepG2_ENCSR993FMY,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF456RUG.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF465JRJ.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF476NYI.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF049UNM.fastq.gz,ENCSR993FMY,A01,B06,TROVE2
26,U2AF2_HepG2_ENCSR202BFN,U2AF2_HepG2_ENCSR202BFN,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF156ZDE.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF939YLN.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF565HKG.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF559BLA.fastq.gz,ENCSR202BFN,A01,B06,U2AF2
27,UPF1_HepG2_ENCSR539BEV,UPF1_HepG2_ENCSR539BEV,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF159XFE.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF257MNA.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF022DHH.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF943HIX.fastq.gz,ENCSR539BEV,A01,B06,UPF1
28,XRCC6_HepG2_ENCSR571ROL,XRCC6_HepG2_ENCSR571ROL,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF656XSL.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF574XRV.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF464GUK.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF632XDW.fastq.gz,ENCSR571ROL,A01,B06,XRCC6
29,ZNF800_HepG2_ENCSR685AUR,ZNF800_HepG2_ENCSR685AUR,HepG2,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/RiL19.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF356RSL.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/sm_input/ENCFF362SXF.fastq.gz,1,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/fwd_encode3.fasta,/tscc/projects/ps-yeolab3/eboyle/encode/pipeline/adapters/A01_B06.fasta,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF160MKE.fastq.gz,/tscc/projects/ps-yeolab4/seqdata/eclip_fastq/clip/ENCFF343DKZ.fastq.gz,ENCSR685AUR,A01,B06,ZNF800
